lon,lat,FullDate,Day,Month,Year,StateAbb,City,Corner
-74.4015405,40.6984348,1/17/2014,17,1,2014,NJ,New Providence,New Providence Village Center
-75.7012723,45.4765446,1/17/2014,17,1,2014,QC,Gatineau,Hwy 50 & St-Louis
-117.1610838,32.715738,1/16/2014,16,1,2014,CA,San Diego,Kearny Mesa & Armour
-96.3344068,30.627977,1/13/2014,13,1,2014,TX,College Station,Hwy 6 & Rock Prairie
-104.8319195,39.7294319,1/11/2014,11,1,2014,IL,Aurora,Eola & Aurora Rd
-117.8531007,33.7879139,1/10/2014,10,1,2014,CA,Orange,Chapman & Tustin
-117.1610838,32.715738,1/10/2014,10,1,2014,CA,San Diego,Palomar Airport Rd & Armada
-0.399752,54.283113,1/10/2014,10,1,2014,ME,Scarborough,Route 1 & Shop N Save Dr.
-111.9738304,41.223,1/10/2014,10,1,2014,UT,Ogden,12th Street and Washington - Ogden
-75.2070644,40.0703334,1/8/2014,8,1,2014,MA,Chestnut Hill,Chestnut Hill Square
-97.0780654,32.9342919,1/7/2014,7,1,2014,TX,Grapevine,Hwy 26 & Mustang Dr
-122.4442906,47.2528768,1/6/2014,6,1,2014,WA,Tacoma,23rd & Union - Tacoma
-86.4596966,32.4640245,12/30/2013,30,12,2013,AL,Prattville,Cobbs Ford Road
-73.567256,45.5016889,12/27/2013,27,12,2013,QC,Montreal,St-Denis & Rachel
-74.0059728,40.7127753,12/26/2013,26,12,2013,NY,New York,Broadway & Dyckman
-122.0807964,37.6688205,12/23/2013,23,12,2013,CA,Hayward,Industrial & Hwy 92
-115.1398296,36.1699412,12/23/2013,23,12,2013,NV,Las Vegas,Flamingo & Howard Hughes Pkwy
-120.7401385,47.7510741,12/20/2013,20,12,2013,DC,Washington,77 H
-82.3940104,34.8526176,12/20/2013,20,12,2013,SC,Greenville,I-85 & Woodruff Rd
-86.158068,39.768403,12/13/2013,13,12,2013,IN,Indianapolis,86th & Evergreen
-79.3831843,43.653226,12/13/2013,13,12,2013,ON,Toronto,Lake Shore & long Branch Ave
-80.1867138,25.8900949,12/12/2013,12,12,2013,FL,North Miami,167th St & NE 2nd Ave
-83.0329934,42.670782,12/12/2013,12,12,2013,MI,Shelby Township,Hall Rd & Hayes
-104.7008056,38.682219,12/11/2013,11,12,2013,CO,Fountain,Mesa Ridge Pkwy & Fountain Mesa Rd
-111.880771,40.8893895,12/11/2013,11,12,2013,UT,Bountiful,Bountiful 500S
-87.0741995,41.6155937,12/10/2013,10,12,2013,TX,Porter,US 59 FM 1314
-114.0708459,51.0486151,12/9/2013,9,12,2013,AB,Calgary,Bowfort Road
-112.0740373,33.4483771,12/9/2013,9,12,2013,AZ,Phoenix,7th Ave & Camelback Rd
-74.0059728,40.7127753,12/9/2013,9,12,2013,NY,New York,99th & Broadway
-82.7873244,27.9094665,12/6/2013,6,12,2013,FL,Largo,Ulmerton & Starkey
-80.085059,42.1292241,12/6/2013,6,12,2013,PA,Erie,"Peach Street, Erie"
-113.4909267,53.544389,12/5/2013,5,12,2013,AB,Edmonton,Newcastle
-118.542586,34.3916641,12/5/2013,5,12,2013,CA,Santa Clarita,Golden Valley & Soledad Canyon
-75.3909312,40.0882922,12/5/2013,5,12,2013,PA,King of Prussia,"Valley Forge S.C., King of Prussia"
-122.3126222,47.3223221,12/4/2013,4,12,2013,WA,Federal Way,Pacific Hwy & 288th
-82.8001026,27.9658533,12/1/2013,1,12,2013,FL,Clearwater,Gulf-to-Bay & Belcher
-81.8723084,26.640628,11/23/2013,23,11,2013,FL,Fort Myers,Palomino Dr & Daniels Pkwy
5.3220544,60.3912628,11/23/2013,23,11,2013,NJ,Bergen,Paramus Park Mall Center Court
-77.0190228,38.7886944,11/22/2013,22,11,2013,MD,National Harbor,Tanger National Harbor Outlets
-73.5956993,45.4857189,11/22/2013,22,11,2013,QC,Westmount,Greene & Ste-Catherine
-71.4128343,41.8239891,11/22/2013,22,11,2013,RI,Providence,Providence Place-Level 2
-84.5613355,39.3995008,11/21/2013,21,11,2013,ON,Hamilton,Upper Centennial & Rymal-Hamilton
-74.157934,45.8940717,11/21/2013,21,11,2013,QC,Saint-Sauveur,Jean-Adam & St-Denis
-97.3307658,32.7554883,11/20/2013,20,11,2013,TX,Fort Worth,Sundance Square Plaza
-83.1497751,42.6064095,11/19/2013,19,11,2013,MI,Troy,Oakland Mall - 14 Mile Rd
-123.1207375,49.2827291,11/18/2013,18,11,2013,BC,Vancouver,Harbour Centre
-117.1610838,32.715738,11/18/2013,18,11,2013,CA,San Diego,Harbor Drive & Coast Highway
-95.9979883,41.2523634,11/18/2013,18,11,2013,NE,Omaha,156th and W. Dodge
-122.3320708,47.6062095,11/16/2013,16,11,2013,WA,Seattle,University Village South
-93.3499489,44.8896866,11/15/2013,15,11,2013,MN,Edina,France Avenue & 76th - Edina
-81.1873005,35.262082,11/1/2013,1,11,2013,NC,Gastonia,Cox Rd & I-85
-117.2393748,47.6732281,11/1/2013,1,11,2013,WA,Spokane Valley,Sprague & Carnahan
-78.744572,42.9026136,10/31/2013,31,10,2013,NY,Cheektowaga,Walden Galleria
-79.697545,40.4284015,10/25/2013,25,10,2013,PA,Murrysville,"Murrysville, Rte 22"
-118.8375937,34.1705609,10/24/2013,24,10,2013,CA,Thousand Oaks,Lindero Canyon & Kanan Rd
-87.6297982,41.8781136,10/12/2013,12,10,2013,IL,Chicago,Broadway & Devon
-112.0740373,33.4483771,10/3/2013,3,10,2013,AZ,Phoenix,Tatum & Bell
-77.6109219,43.16103,10/1/2013,1,10,2013,NY,Rochester,Mount Hope Avenue
-97.7430608,30.267153,10/1/2013,1,10,2013,TX,Austin,183 & Lakeline
-76.1318097,43.0417746,9/30/2013,30,9,2013,CA,Walnut,Valley & Lemon
-117.1610838,32.715738,9/30/2013,30,9,2013,CA,San Diego,Ted Williams & Rancho Carmel Drive
-97.4524926,29.5016257,9/29/2013,29,9,2013,CA,Gonzales,Hwy 101 & East Fifth
-74.0059728,40.7127753,9/29/2013,29,9,2013,NY,New York,23rd & 1st
-79.9310512,32.7764749,9/29/2013,29,9,2013,SC,Charleston,Dorchester Rd and Wescott Blvd
-118.0728424,33.8314045,9/28/2013,28,9,2013,CA,Hawaiian Gardens,Carson & Norwalk
-104.7207303,40.3956292,9/28/2013,28,9,2013,CA,Brentwood,Sand Creek & Hwy 4
-74.0059728,40.7127753,9/28/2013,28,9,2013,NY,New York,57th & Eighth
-95.3698028,29.7604267,9/28/2013,28,9,2013,TX,Houston,Beltway 8 & Pearland Pky
-117.9242123,33.8703645,9/27/2013,27,9,2013,CA,Fullerton,Euclid & Orangethorpe
-119.9771868,38.939926,9/27/2013,27,9,2013,CA,South Lake Tahoe,"Heavenly Village, S Lake Tahoe, CA"
-121.9552356,37.3541079,9/27/2013,27,9,2013,CA,Santa Clara,The Alameda & Chapman
-80.6659842,28.3180688,9/27/2013,27,9,2013,FL,Merritt Island,SR 520 & Goodwin
-97.6114237,38.8402805,9/27/2013,27,9,2013,KS,Salina,Salina - Central Mall
-90.0715323,29.9510658,9/27/2013,27,9,2013,LA,New Orleans,Canal St & St Charles
-71.3064597,42.1875826,9/27/2013,27,9,2013,MA,Medfield,"Medfield, Main St & North St"
-71.3468091,42.2775281,9/27/2013,27,9,2013,MA,Natick,Natick Mall - Level 1
-77.2013705,39.1434406,9/27/2013,27,9,2013,MD,Gaithersburg,Downtown Crown
-101.2922906,48.2329668,9/27/2013,27,9,2013,ND,Minot,US-2 and 22nd Ave SW - Minot
-95.9979883,41.2523634,9/27/2013,27,9,2013,NE,Omaha,126th & L
-71.0994968,42.3875968,9/27/2013,27,9,2013,NJ,Somerville,Somerville Town Ctr.
-74.0776417,40.7281575,9/27/2013,27,9,2013,NJ,Jersey City,Newport Mall
-79.0377388,43.0962143,9/27/2013,27,9,2013,NY,Niagara Falls,Fashion Outlets of Niagara Falls
-84.5120196,39.1031182,9/27/2013,27,9,2013,OH,Cincinnati,University Square
-82.1823746,41.452819,9/27/2013,27,9,2013,OH,Lorain,Lorain
-79.3831843,43.653226,9/27/2013,27,9,2013,ON,Toronto,Bay & Charles
-79.7624177,43.7315479,9/27/2013,27,9,2013,ON,Brampton,17 Worthington Ave
-79.6441198,43.5890452,9/27/2013,27,9,2013,ON,Mississauga,"1560 Dundas St E, Building C3"
-2.5969501,53.3900441,9/27/2013,27,9,2013,PA,Warrington,270 Easton Road Warrington
-63.1310704,46.23824,9/27/2013,27,9,2013,PE,Charlottetown,65 Queen Street
-75.7012723,45.4765446,9/27/2013,27,9,2013,QC,Gatineau,Place du Centre
-73.6323926,45.7773374,9/27/2013,27,9,2013,QC,Mascouche,Montee Masson & Bourque
-76.7074571,37.2707022,9/27/2013,27,9,2013,VA,Williamsburg,Richmond Rd & Olde Towne Rd
-77.1028606,39.0318805,9/26/2013,26,9,2013,AB,Strathmore,Ranch Market-Strathmore
-121.4943996,38.5815719,9/26/2013,26,9,2013,CA,Sacramento,Pocket & Greenhaven
-121.8863286,37.3382082,9/26/2013,26,9,2013,CA,San Jose,Zanker & Villagio
-74.0509725,40.2962222,9/26/2013,26,9,2013,NJ,Eatontown,Eatontown
-70.861985,41.991213,9/26/2013,26,9,2013,NS,Halifax,Halifax Shopping Centre - Level 2
-71.2760089,42.4906231,9/26/2013,26,9,2013,NS,Bedford,535 Larry Uteck Blvd.
-83.627157,41.556996,9/26/2013,26,9,2013,OH,Perrysburg,Fremont Pike & Holiday Lan
-79.3831843,43.653226,9/26/2013,26,9,2013,ON,Toronto,Kipling & Evans
-73.4364097,45.5913698,9/26/2013,26,9,2013,QC,Boucherville,De Mortagne & Highway 20
-85.4951663,32.5933574,9/25/2013,25,9,2013,CA,Auburn,Auburn Ravine & I-80
-117.1610838,32.715738,9/24/2013,24,9,2013,CA,San Diego,W. Point Loma & Midway
-73.9441579,40.6781784,9/24/2013,24,9,2013,NY,Brooklyn,395 Flatbush Ave Extension
-73.9441579,40.6781784,9/24/2013,24,9,2013,NY,Brooklyn,1417 Kings Highway
-87.879523,41.766022,9/23/2013,23,9,2013,IL,Countryside,Countryside -LaGrange Road
-74.0059728,40.7127753,9/23/2013,23,9,2013,NY,New York,53rd & Madison
-106.4850217,31.7618778,9/23/2013,23,9,2013,TX,El Paso,I-10 & Hawkins
-88.8908638,30.4263092,9/21/2013,21,9,2013,MS,DIberville,Promenade Parkway & I-110
-121.2722194,38.1341477,9/20/2013,20,9,2013,CA,Lodi,Hwy 99 & Harney
-80.3468593,25.5808323,9/20/2013,20,9,2013,FL,Cutler Bay,Point Royale Shopping Center
-88.2120315,41.632223,9/20/2013,20,9,2013,IL,Plainfield,Plainfield - Rt. 59 & Rt. 126
-89.0939952,42.2711311,9/20/2013,20,9,2013,IL,Rockford,South Alpine & Harrison
-105.937799,35.6869752,9/20/2013,20,9,2013,NM,Santa Fe,Cerrillos & Las Soleras
-79.3831843,43.653226,9/20/2013,20,9,2013,ON,Toronto,Yonge & Gerrard
-75.6971931,45.4215296,9/20/2013,20,9,2013,ON,Ottawa,330 West Hunt-Ottawa
-82.4609528,35.3187279,9/20/2013,20,9,2013,TN,Hendersonville,Hendersonville Indian Lake
-90.4422188,31.5788496,9/20/2013,20,9,2013,TX,Hurst,North East Mall
-111.8507662,40.3916172,9/20/2013,20,9,2013,UT,Lehi,"Thanksgiving Point - Lehi, UT"
-75.977985,36.8529263,9/20/2013,20,9,2013,VA,Virginia Beach,London Bridge
-90.1848103,32.2987573,9/20/2013,20,9,2013,WY,Jackson,"Jackson, WY"
-97.9413941,29.8832749,9/19/2013,19,9,2013,CA,San Marcos,Rancho Santa Fe & San Marcos
-118.451357,34.1489719,9/19/2013,19,9,2013,CA,Sherman Oaks,Westfield Fashion Square - Level 1
-118.2965084,33.7906551,9/19/2013,19,9,2013,CA,Harbor City,Western & Lomita
-79.3370188,43.8561002,9/19/2013,19,9,2013,ON,Markham,Markville Mall - Upper Level
-73.212072,44.4758825,9/19/2013,19,9,2013,ON,Burlington,3051 Walkers Line
-73.5491361,52.9399159,9/19/2013,19,9,2013,QC,Quebec,Place Ste-Foy
-85.323214,51.253775,9/18/2013,18,9,2013,CA,Ontario,Archibald & 60 fwy
-122.6764815,45.5230622,9/18/2013,18,9,2013,OR,Portland,122nd & Halsey - Portland
-118.1445155,34.1477849,9/17/2013,17,9,2013,CA,Pasadena,Rosemead & Del Mar
-73.4115091,40.8534318,9/17/2013,17,9,2013,NY,Huntington Station,"Walt Whitman Mall, LI"
-74.2765441,40.9253725,9/16/2013,16,9,2013,PA,Wayne,Gateway Shopping Center
-73.9492079,40.7762231,9/14/2013,14,9,2013,IL,Yorkville,Yorkville
-77.4310992,38.8942786,9/14/2013,14,9,2013,VA,Chantilly,East Gate Marketplace - Chantilly
-92.2895948,34.7464809,9/13/2013,13,9,2013,AR,Little Rock,Chenal Pkwy & Kirk
-117.9586754,34.0197335,9/13/2013,13,9,2013,CA,City of Industry,Fullerton & Gale
-117.8236391,33.7420005,9/13/2013,13,9,2013,CA,Tustin,Edinger & 55 Fwy
-84.1916069,39.7589478,9/13/2013,13,9,2013,OH,Dayton,Dayton - Wilmington Pike
-95.4560512,30.3118769,9/13/2013,13,9,2013,TX,Conroe,I-45 & 336
-89.2137254,43.1836046,9/13/2013,13,9,2013,WI,Sun Prairie,Prairie Lakes & Grand
-113.5502218,53.2580126,9/12/2013,12,9,2013,AB,Leduc,Leduc Crossroads
-115.2450006,36.1080258,9/12/2013,12,9,2013,CA,Spring Valley,Campo & Bonita
-76.3055144,40.0378755,9/12/2013,12,9,2013,CA,Lancaster,Avenue K & 10th Street West
-122.7140548,38.440429,9/12/2013,12,9,2013,CA,Santa Rosa,Coddingtown Mall
-115.530267,32.9786566,9/12/2013,12,9,2013,CA,Brawley,Hwy 86 & Panno Road
-83.0624078,39.9945084,9/12/2013,12,9,2013,OH,Upper Arlington,West Henderson Road
-75.7012723,45.4765446,9/12/2013,12,9,2013,QC,Gatineau,Les Promenades Gatineau
4.880489,45.345466,9/12/2013,12,9,2013,QC,Anjou,Galeries d`Anjou
-73.3217861,40.7164881,9/10/2013,10,9,2013,NY,North Babylon,North Babylon
-100.4370375,31.4637723,9/10/2013,10,9,2013,TX,San Angelo,3rd & Bryant
-121.1760583,38.6779591,9/9/2013,9,9,2013,CA,Folsom,Palladio at Broadstone
-64.7782313,46.0878165,9/9/2013,9,9,2013,NB,Moncton,761 Main Street
-74.0059728,40.7127753,9/9/2013,9,9,2013,NY,New York,Macy`s Mezzanine
-157.7973653,21.3996475,9/6/2013,6,9,2013,HI,Kaneohe,Windward Mall
-88.1535352,41.7508391,9/6/2013,6,9,2013,IL,Naperville,Naper & Ogden
-86.01335,39.9567548,9/6/2013,6,9,2013,IN,Fishers,Olio Road and Olivia Way
-71.0786653,42.5750939,9/6/2013,6,9,2013,MA,North Reading,265 Main St.
-82.476888,43.0386178,9/6/2013,6,9,2013,MI,Fort Gratiot,Port Huron - 24th Ave
-75.1662121,40.1902818,9/6/2013,6,9,2013,PA,Horsham,Horsham Rd & Dresher Rd
-88.1389779,42.905848,9/6/2013,6,9,2013,WI,Muskego,Moorland & Janesville
-79.3831843,43.653226,9/5/2013,5,9,2013,ON,Toronto,First Canadian Place
-119.2920585,36.3302284,9/4/2013,4,9,2013,CA,Visalia,Visalia Mall Interior
-98.1633432,26.3017374,9/3/2013,3,9,2013,TX,Edinburg,University & McColl
-104.8771726,39.5807452,9/2/2013,2,9,2013,CO,Centennial,"8243 So. Quebec, Cty Line Rd"
-122.121512,47.6739881,9/2/2013,2,9,2013,OR,Redmond,"Hwy 97 & Veterans - Redmond, OR"
-102.0779146,31.9973456,9/2/2013,2,9,2013,TX,Midland,250 and Midland
-104.8319195,39.7294319,8/30/2013,30,8,2013,CO,Aurora,"Mississippi & Havana, Aurora"
-82.2859247,27.937801,8/30/2013,30,8,2013,FL,Brandon,SR 60 & Grand Regency
-87.1638574,30.3571438,8/30/2013,30,8,2013,FL,Gulf Breeze,Hwy 98 & Oakhill
-78.8783585,35.0526641,8/30/2013,30,8,2013,NC,Fayetteville,N Ramsey St
-69.9597664,41.6820897,8/30/2013,30,8,2013,NJ,Chatham,Chatham
-83.8991674,40.8968793,8/30/2013,30,8,2013,SC,Bluffton,Tanger Outlet at Hilton Head
-97.1341783,32.9412363,8/30/2013,30,8,2013,TX,Southlake,Southlake Blvd and Nolen
-74.2846022,40.5575986,8/30/2013,30,8,2013,VA,Woodbridge,Potomac Mills West Wing
-122.5504041,47.2356536,8/30/2013,30,8,2013,WA,University Place,40th & Bridgeport
-122.0326191,47.5301011,8/30/2013,30,8,2013,WA,Issaquah,Issaquah Highlands - Issaquah
-112.0740373,33.4483771,8/29/2013,29,8,2013,AZ,Phoenix,7th St. & Osborn
-112.0740373,33.4483771,8/29/2013,29,8,2013,AZ,Phoenix,28th St & Indian School
-118.6256552,34.4890363,8/29/2013,29,8,2013,CA,Castaic,Hasley Canyon & Commerce Center
-87.6297982,41.8781136,8/29/2013,29,8,2013,IL,Chicago,S. Lake Park & E. 53rd - Hyde Park
-122.3044697,49.0504377,8/28/2013,28,8,2013,BC,Abbotsford,High Street - Abbotsford
-0.5599501,51.3147593,8/28/2013,28,8,2013,BC,Surrey,Guildford Town Centre Level 1
-83.2341028,42.6875323,8/26/2013,26,8,2013,MI,Auburn Hills,Baldwin & I-75 Relo
-122.2942839,47.0528789,8/26/2013,26,8,2013,WA,Graham,224th & Meridian - Graham
-121.302728,38.5890723,8/25/2013,25,8,2013,CA,Rancho Cordova,Sunrise & Zinfandel RC
-81.7948103,26.1420358,8/24/2013,24,8,2013,FL,Naples,RiverChase
-81.644519,28.8024918,8/23/2013,23,8,2013,FL,Mount Dora,US 441 & Donnelly
-82.5748194,27.4989278,8/23/2013,23,8,2013,FL,Bradenton,SR 64 & I-75
-91.1403196,30.4582829,8/23/2013,23,8,2013,LA,Baton Rouge,Mall of Louisiana (Kiosk)
-80.2377078,25.7307897,8/22/2013,22,8,2013,FL,Coconut Grove,Bayshore Landing
-106.6700458,52.1332144,8/22/2013,22,8,2013,SK,Saskatoon,University Heights -
-71.0465638,42.53869,8/21/2013,21,8,2013,MA,Lynnfield,Market Street at Lynnfield
-74.0059728,40.7127753,8/15/2013,15,8,2013,NY,New York,99 Wall Street
-122.910956,49.2057179,8/14/2013,14,8,2013,BC,New Westminster,The Brewery District-New West
-106.4850217,31.7618778,8/13/2013,13,8,2013,TX,El Paso,Joe Battle & Edgemere
-80.1256007,25.8784284,8/12/2013,12,8,2013,FL,Surfside,9560 Harding Ave
-77.0947092,38.984652,8/12/2013,12,8,2013,MD,Bethesda,Westfield Montgomery Mall-Upper Lvl
-79.0086424,34.6182199,8/12/2013,12,8,2013,NC,Lumberton,I-95 & Fayetteville Rd - Lumberton
-71.0475773,42.3381437,8/9/2013,9,8,2013,MA,South Boston,South Boston/ West Broadway T
-90.4422188,31.5788496,8/9/2013,9,8,2013,TX,Hurst,Hwy 183 & Precinct
-122.3320708,47.6062095,8/9/2013,9,8,2013,WA,Seattle,Broadway & E Pike St
-111.789027,33.3528264,8/8/2013,8,8,2013,AZ,Gilbert,Santan Village Pkwy & Loop 202
-158.0152807,21.4513314,8/8/2013,8,8,2013,HI,Mililani,Mililani Mauka - Ainamakua Dr
-87.6297982,41.8781136,8/8/2013,8,8,2013,IL,Chicago,Southport & Roscoe II
-74.7249281,40.294186,8/5/2013,5,8,2013,NJ,Lawrenceville,Quaker Bridge
-72.795027,41.7360305,8/2/2013,2,8,2013,UT,Farmington,Station Park Kiosk
-117.9298493,33.6188829,8/1/2013,1,8,2013,CA,Newport Beach,MacArthur & Bison
-104.990251,39.7392358,8/1/2013,1,8,2013,CO,Denver,"Hampden & Santa Fe, Sheridan"
-87.8721602,41.9867507,8/1/2013,1,8,2013,IL,Rosemont,Fashion Outlets of Chicago
-89.782708,43.662372,7/26/2013,26,7,2013,CA,Chula Vista,Bonita Road & Plaza Bonita
-107.0328241,39.3688731,7/26/2013,26,7,2013,CO,Basalt,"HWY 82 & Willits Ln, Basalt"
-87.6297982,41.8781136,7/26/2013,26,7,2013,IL,Chicago,Erie & Saint Clair - Hyatt Hotel
-80.3414693,33.9204354,7/26/2013,26,7,2013,SC,Sumter,Alice & Broad Street - Sumter
-79.9748103,32.8546197,7/26/2013,26,7,2013,SC,N. Charleston,Tanger Outlet at Charleston
-118.3089661,34.1808392,7/25/2013,25,7,2013,CA,Burbank,Verdugo & Olive
-122.2015159,47.6101497,7/22/2013,22,7,2013,WA,Bellevue,Kelsey Creek - Bellevue
-72.307869,43.7153482,7/19/2013,19,7,2013,CT,Norwich,"Norwich, CT"
-114.9817213,36.0395247,7/19/2013,19,7,2013,NV,Henderson,"Horizon & College, Henderson"
-122.4786854,48.7519112,7/19/2013,19,7,2013,WA,Bellingham,Bellis Fair Mall
-117.1610838,32.715738,7/18/2013,18,7,2013,CA,San Diego,Clairemont Mesa & Diane
-121.4943996,38.5815719,7/18/2013,18,7,2013,CA,Sacramento,16th & K - Sacramento
-95.992775,36.1539816,7/18/2013,18,7,2013,OK,Tulsa,41st & I-44
-123.1207375,49.2827291,7/18/2013,18,7,2013,WA,Vancouver,83rd & Mill Plain Blvd - Vancouver
-98.5525194,29.5849496,7/16/2013,16,7,2013,TX,Shavano Park,1604 & NW Military
-74.9697707,39.7172152,7/12/2013,12,7,2013,NJ,Sicklerville,"Sicklerville, NJ"
-114.0708459,51.0486151,7/11/2013,11,7,2013,AB,Calgary,The Bow
-118.8375937,34.1705609,7/10/2013,10,7,2013,CA,Thousand Oaks,The Oaks Mall
-96.994174,33.046233,7/9/2013,9,7,2013,TX,Lewisville,I-35 & Fox
-84.4343341,33.8426856,7/8/2013,8,7,2013,CA,Westminster,Goldenwest & McFadden
-79.3831843,43.653226,7/5/2013,5,7,2013,ON,Toronto,525 University Avenue
-117.5664384,33.8752935,7/3/2013,3,7,2013,CA,Corona,Green River Road & SR-91
-118.1937395,33.7700504,7/3/2013,3,7,2013,CA,Long Beach,Lakewood & Cover
-111.8910474,40.7607793,7/1/2013,1,7,2013,UT,Salt Lake City,"3300 S & W Temple, SLC"
-104.9508141,39.6172101,6/28/2013,28,6,2013,CO,Greenwood Village,Arapahoe Rd & S Boston St
-98.4936282,29.4241219,6/25/2013,25,6,2013,TX,San Antonio,Rittiman & Harry Wurzbach
-80.1917902,25.7616798,6/21/2013,21,6,2013,FL,Miami,Miami International Mall -1st Level
-119.1372338,46.2112458,6/21/2013,21,6,2013,WA,Kennewick,Clearwater & Columbia
-73.567256,45.5016889,6/20/2013,20,6,2013,QC,Montreal,Langelier & Belanger
-71.0588801,42.3600825,6/17/2013,17,6,2013,MA,Boston,Rowes Wharf
-95.3698028,29.7604267,6/17/2013,17,6,2013,TX,Houston,I-10 & Greenhouse
-74.8290555,40.8539879,6/14/2013,14,6,2013,NJ,Hackettstown,"Hackettstown, NJ"
-96.6388833,32.912624,6/14/2013,14,6,2013,TX,Garland,635 & Centerville
-114.0143635,51.2917005,6/13/2013,13,6,2013,AB,Airdrie,Kingsview Market
-79.3831843,43.653226,6/10/2013,10,6,2013,ON,Toronto,30 Carlton St E - Holiday Inn
-73.567256,45.5016889,6/10/2013,10,6,2013,QC,Montreal,Parc & Milton.
-81.3852595,30.2400058,6/8/2013,8,6,2013,FL,Ponte Vedra,A1A & Palm Valley Ponte Vedra
-83.9207392,35.9606384,6/8/2013,8,6,2013,TN,Knoxville,Kingston Pike at Sherrill Hill
-108.5506486,39.0638705,6/7/2013,7,6,2013,CO,Grand Junction,"Mesa Mall - Grand Junction, CO"
-79.3831843,43.653226,6/7/2013,7,6,2013,ON,Toronto,TD Bank Tower - PATH Concourse
-77.2310955,39.8309293,6/7/2013,7,6,2013,PA,Gettysburg,Gettysburg
-111.9400054,33.4255104,6/4/2013,4,6,2013,AZ,Tempe,Rural & Vista Del Cerro
-74.0059728,40.7127753,6/1/2013,1,6,2013,NY,New York,Port Authority South Wing
-73.5491361,52.9399159,6/1/2013,1,6,2013,QC,Quebec,Ste-Foy & Neree-Tremblay
-76.2858726,36.8507689,5/31/2013,31,5,2013,VA,Norfolk,MacArthur Center
-87.6297982,41.8781136,5/25/2013,25,5,2013,IL,Chicago,Western & Glenlake
-90.704279,35.8422967,5/24/2013,24,5,2013,AR,Jonesboro,Jonesboro - Stadium & Parkwood
-118.451357,34.1898566,5/24/2013,24,5,2013,CA,Van Nuys,Roscoe & Balboa
-79.3831843,43.653226,5/24/2013,24,5,2013,ON,Toronto,Yonge & Lawrence
-88.4384087,44.2815913,5/24/2013,24,5,2013,WI,Grand Chute,College & Bluemound
-97.7430608,30.267153,5/21/2013,21,5,2013,TX,Austin,Slaughter & Brodie
-95.3698028,29.7604267,5/21/2013,21,5,2013,TX,Houston,1960 & Fallbrook
-121.2880059,38.7521235,5/20/2013,20,5,2013,CA,Roseville,Pleasant Grove& Foothills Blvd
-111.9260519,33.4941704,5/17/2013,17,5,2013,AZ,Scottsdale,Scottsdale & Thunderbird
-118.1854042,34.1157564,5/17/2013,17,5,2013,IL,Highland Park,2060 Skokie Valley - Highland Park
-1.4746186,52.9225301,5/17/2013,17,5,2013,KS,Derby,Derby - Marketplace
-75.5397878,39.7390721,5/17/2013,17,5,2013,NC,Wilmington,Oleander and Independence
-79.0377388,43.0962143,5/17/2013,17,5,2013,ON,Niagara Falls,4030 Montrose Rd
-122.2170661,47.4828776,5/17/2013,17,5,2013,WA,Renton,7th & Rainier Ave
-113.2957365,53.5412083,5/16/2013,16,5,2013,AB,Sherwood Park,Emerald Hills
-121.6169108,39.1404477,5/16/2013,16,5,2013,CA,Yuba City,Butte House and Stabler
-97.7430608,30.267153,5/16/2013,16,5,2013,TX,Austin,360 & Bee Caves
-97.4974838,25.9017472,5/14/2013,14,5,2013,TX,Brownsville,83 Expy & Morrison
-74.0059728,40.7127753,5/13/2013,13,5,2013,NY,New York,63rd & Lexington
-74.1502007,40.5795317,5/13/2013,13,5,2013,NY,Staten Island,106 Page Avenue
-86.8688899,35.9250637,5/11/2013,11,5,2013,TN,Franklin,Coolsprings Galleria
-78.8336218,35.6512655,5/10/2013,10,5,2013,NC,Holly Springs,Hwy 55 & New Hill Road
-112.4685025,34.5400242,5/9/2013,9,5,2013,AZ,Prescott,Hwy 69 & Hwy 89
-87.6876969,42.0450722,5/9/2013,9,5,2013,IL,Evanston,Sherman & Clark - Evanston
-111.9400054,33.4255104,5/7/2013,7,5,2013,AZ,Tempe,Rural & Lakeshore
-97.3307658,32.7554883,5/7/2013,7,5,2013,TX,Fort Worth,Camp Bowie & Littlepage
-84.5499327,33.952602,5/4/2013,4,5,2013,GA,Marietta,Powers Ferry & Terrell Mill
